nohup: ignoring input
⛏️  Mining Irium Genesis Block...

Genesis Configuration:
  Timestamp: 1735689600
  Bits: 0x1d00ffff
  Target: 26959535291011309493156476344723991336010898738574164086137773096960
  Merkle root: a0bd470d94bf7ef20539a0a6e2bd30629795f0bad5160d0495e07e85e4a5db04
  Total vesting: 3500000.0 IRM

⛏️  Mining for valid nonce...
  Nonce: 89,100,000 | Hashrate: 204908.86 H/s
  Nonce: 89,200,000 | Hashrate: 204914.57 H/s
  Nonce: 89,300,000 | Hashrate: 204924.63 H/s
  Nonce: 89,400,000 | Hashrate: 204929.70 H/s
  Nonce: 89,500,000 | Hashrate: 204924.76 H/s
  Nonce: 89,600,000 | Hashrate: 204930.13 H/s
  Nonce: 89,700,000 | Hashrate: 204929.61 H/s
  Nonce: 89,800,000 | Hashrate: 204951.11 H/s
  Nonce: 89,900,000 | Hashrate: 204967.58 H/s
  Nonce: 90,000,000 | Hashrate: 204981.56 H/s
  Nonce: 90,100,000 | Hashrate: 204996.65 H/s
  Nonce: 90,200,000 | Hashrate: 205013.54 H/s
  Nonce: 90,300,000 | Hashrate: 205033.49 H/s
  Nonce: 90,400,000 | Hashrate: 205036.49 H/s
  Nonce: 90,500,000 | Hashrate: 205048.11 H/s
  Nonce: 90,600,000 | Hashrate: 205052.49 H/s
  Nonce: 90,700,000 | Hashrate: 205068.16 H/s
  Nonce: 90,800,000 | Hashrate: 205076.57 H/s
  Nonce: 90,900,000 | Hashrate: 205095.24 H/s
  Nonce: 91,000,000 | Hashrate: 205103.75 H/s
  Nonce: 91,100,000 | Hashrate: 205091.89 H/s
  Nonce: 91,200,000 | Hashrate: 205098.87 H/s
  Nonce: 91,300,000 | Hashrate: 205105.09 H/s
  Nonce: 91,400,000 | Hashrate: 205129.70 H/s
  Nonce: 91,500,000 | Hashrate: 205140.74 H/s
  Nonce: 91,600,000 | Hashrate: 205136.07 H/s
  Nonce: 91,700,000 | Hashrate: 205130.63 H/s
  Nonce: 91,800,000 | Hashrate: 205137.45 H/s
  Nonce: 91,900,000 | Hashrate: 205134.13 H/s
  Nonce: 92,000,000 | Hashrate: 205127.23 H/s
  Nonce: 92,100,000 | Hashrate: 205147.35 H/s
  Nonce: 92,200,000 | Hashrate: 205161.82 H/s
  Nonce: 92,300,000 | Hashrate: 205139.96 H/s
  Nonce: 92,400,000 | Hashrate: 205148.15 H/s
  Nonce: 92,500,000 | Hashrate: 205126.93 H/s
  Nonce: 92,600,000 | Hashrate: 205136.10 H/s
  Nonce: 92,700,000 | Hashrate: 205120.77 H/s
  Nonce: 92,800,000 | Hashrate: 205122.41 H/s
  Nonce: 92,900,000 | Hashrate: 205123.44 H/s
  Nonce: 93,000,000 | Hashrate: 205127.08 H/s
  Nonce: 93,100,000 | Hashrate: 205120.38 H/s
  Nonce: 93,200,000 | Hashrate: 205118.39 H/s
  Nonce: 93,300,000 | Hashrate: 205083.61 H/s
  Nonce: 93,400,000 | Hashrate: 205055.53 H/s
  Nonce: 93,500,000 | Hashrate: 205052.26 H/s
  Nonce: 93,600,000 | Hashrate: 205064.06 H/s
  Nonce: 93,700,000 | Hashrate: 205074.20 H/s
  Nonce: 93,800,000 | Hashrate: 205082.52 H/s
  Nonce: 93,900,000 | Hashrate: 205073.24 H/s
  Nonce: 94,000,000 | Hashrate: 205085.64 H/s
  Nonce: 94,100,000 | Hashrate: 205077.89 H/s
  Nonce: 94,200,000 | Hashrate: 205080.18 H/s
  Nonce: 94,300,000 | Hashrate: 205093.26 H/s
  Nonce: 94,400,000 | Hashrate: 205098.27 H/s
  Nonce: 94,500,000 | Hashrate: 205123.12 H/s
  Nonce: 94,600,000 | Hashrate: 205136.66 H/s
  Nonce: 94,700,000 | Hashrate: 205139.28 H/s
  Nonce: 94,800,000 | Hashrate: 205134.05 H/s
  Nonce: 94,900,000 | Hashrate: 205144.77 H/s
  Nonce: 95,000,000 | Hashrate: 205168.47 H/s
  Nonce: 95,100,000 | Hashrate: 205188.81 H/s
  Nonce: 95,200,000 | Hashrate: 205194.90 H/s
  Nonce: 95,300,000 | Hashrate: 205210.97 H/s
  Nonce: 95,400,000 | Hashrate: 205166.27 H/s
  Nonce: 95,500,000 | Hashrate: 205129.16 H/s
  Nonce: 95,600,000 | Hashrate: 205151.33 H/s
  Nonce: 95,700,000 | Hashrate: 205124.02 H/s
  Nonce: 95,800,000 | Hashrate: 205094.44 H/s
  Nonce: 95,900,000 | Hashrate: 205103.46 H/s
  Nonce: 96,000,000 | Hashrate: 205112.24 H/s
  Nonce: 96,100,000 | Hashrate: 205113.58 H/s
  Nonce: 96,200,000 | Hashrate: 205111.31 H/s
  Nonce: 96,300,000 | Hashrate: 205119.81 H/s
  Nonce: 96,400,000 | Hashrate: 205101.14 H/s
  Nonce: 96,500,000 | Hashrate: 205105.41 H/s
  Nonce: 96,600,000 | Hashrate: 205089.16 H/s
  Nonce: 96,700,000 | Hashrate: 205076.74 H/s
  Nonce: 96,800,000 | Hashrate: 205075.05 H/s
  Nonce: 96,900,000 | Hashrate: 205073.44 H/s
  Nonce: 97,000,000 | Hashrate: 205095.77 H/s
  Nonce: 97,100,000 | Hashrate: 205118.78 H/s
  Nonce: 97,200,000 | Hashrate: 205133.91 H/s
  Nonce: 97,300,000 | Hashrate: 205152.05 H/s
  Nonce: 97,400,000 | Hashrate: 205114.67 H/s
  Nonce: 97,500,000 | Hashrate: 205129.42 H/s
  Nonce: 97,600,000 | Hashrate: 205118.27 H/s
  Nonce: 97,700,000 | Hashrate: 205083.30 H/s
  Nonce: 97,800,000 | Hashrate: 205064.56 H/s
  Nonce: 97,900,000 | Hashrate: 205061.43 H/s
  Nonce: 98,000,000 | Hashrate: 205069.32 H/s
  Nonce: 98,100,000 | Hashrate: 205066.41 H/s
  Nonce: 98,200,000 | Hashrate: 205040.58 H/s
  Nonce: 98,300,000 | Hashrate: 205046.98 H/s
  Nonce: 98,400,000 | Hashrate: 205051.44 H/s
  Nonce: 98,500,000 | Hashrate: 205059.57 H/s
  Nonce: 98,600,000 | Hashrate: 205059.74 H/s
  Nonce: 98,700,000 | Hashrate: 205027.40 H/s
  Nonce: 98,800,000 | Hashrate: 205008.42 H/s
  Nonce: 98,900,000 | Hashrate: 205016.49 H/s
  Nonce: 99,000,000 | Hashrate: 205013.90 H/s
  Nonce: 99,100,000 | Hashrate: 205017.09 H/s
  Nonce: 99,200,000 | Hashrate: 205027.71 H/s
  Nonce: 99,300,000 | Hashrate: 205038.71 H/s
  Nonce: 99,400,000 | Hashrate: 205037.44 H/s
  Nonce: 99,500,000 | Hashrate: 205032.93 H/s
  Nonce: 99,600,000 | Hashrate: 205040.12 H/s
  Nonce: 99,700,000 | Hashrate: 205046.69 H/s
  Nonce: 99,800,000 | Hashrate: 205040.39 H/s
  Nonce: 99,900,000 | Hashrate: 205006.83 H/s
  Nonce: 100,000,000 | Hashrate: 204974.80 H/s
  Nonce: 100,100,000 | Hashrate: 204952.82 H/s
  Nonce: 100,200,000 | Hashrate: 204950.16 H/s
  Nonce: 100,300,000 | Hashrate: 204969.84 H/s
  Nonce: 100,400,000 | Hashrate: 204978.18 H/s
  Nonce: 100,500,000 | Hashrate: 204989.03 H/s
  Nonce: 100,600,000 | Hashrate: 204990.66 H/s
  Nonce: 100,700,000 | Hashrate: 205005.34 H/s
  Nonce: 100,800,000 | Hashrate: 205013.71 H/s
  Nonce: 100,900,000 | Hashrate: 205015.40 H/s
  Nonce: 101,000,000 | Hashrate: 205006.30 H/s
  Nonce: 101,100,000 | Hashrate: 204996.19 H/s
  Nonce: 101,200,000 | Hashrate: 204997.58 H/s
  Nonce: 101,300,000 | Hashrate: 205017.44 H/s
  Nonce: 101,400,000 | Hashrate: 205028.58 H/s
  Nonce: 101,500,000 | Hashrate: 205042.60 H/s
  Nonce: 101,600,000 | Hashrate: 205059.54 H/s
  Nonce: 101,700,000 | Hashrate: 205065.52 H/s
  Nonce: 101,800,000 | Hashrate: 205077.25 H/s
  Nonce: 101,900,000 | Hashrate: 205050.72 H/s
  Nonce: 102,000,000 | Hashrate: 205045.04 H/s
  Nonce: 102,100,000 | Hashrate: 205017.27 H/s
  Nonce: 102,200,000 | Hashrate: 205005.71 H/s
  Nonce: 102,300,000 | Hashrate: 205014.47 H/s
  Nonce: 102,400,000 | Hashrate: 205016.89 H/s
  Nonce: 102,500,000 | Hashrate: 205029.16 H/s
  Nonce: 102,600,000 | Hashrate: 205032.28 H/s
  Nonce: 102,700,000 | Hashrate: 205029.49 H/s
  Nonce: 102,800,000 | Hashrate: 205030.21 H/s
  Nonce: 102,900,000 | Hashrate: 205036.48 H/s
  Nonce: 103,000,000 | Hashrate: 205028.11 H/s
  Nonce: 103,100,000 | Hashrate: 204984.51 H/s
  Nonce: 103,200,000 | Hashrate: 204966.61 H/s
  Nonce: 103,300,000 | Hashrate: 204953.55 H/s
  Nonce: 103,400,000 | Hashrate: 204944.03 H/s
  Nonce: 103,500,000 | Hashrate: 204934.29 H/s
  Nonce: 103,600,000 | Hashrate: 204911.19 H/s
  Nonce: 103,700,000 | Hashrate: 204907.60 H/s
  Nonce: 103,800,000 | Hashrate: 204901.20 H/s
  Nonce: 103,900,000 | Hashrate: 204903.78 H/s
  Nonce: 104,000,000 | Hashrate: 204895.52 H/s
  Nonce: 104,100,000 | Hashrate: 204900.67 H/s
  Nonce: 104,200,000 | Hashrate: 204895.07 H/s
  Nonce: 104,300,000 | Hashrate: 204894.70 H/s
  Nonce: 104,400,000 | Hashrate: 204871.94 H/s
  Nonce: 104,500,000 | Hashrate: 204865.09 H/s
  Nonce: 104,600,000 | Hashrate: 204866.37 H/s
  Nonce: 104,700,000 | Hashrate: 204850.43 H/s
  Nonce: 104,800,000 | Hashrate: 204844.29 H/s
  Nonce: 104,900,000 | Hashrate: 204847.77 H/s
  Nonce: 105,000,000 | Hashrate: 204853.07 H/s
  Nonce: 105,100,000 | Hashrate: 204856.07 H/s
  Nonce: 105,200,000 | Hashrate: 204868.47 H/s
  Nonce: 105,300,000 | Hashrate: 204854.31 H/s
  Nonce: 105,400,000 | Hashrate: 204845.42 H/s
  Nonce: 105,500,000 | Hashrate: 204851.08 H/s
  Nonce: 105,600,000 | Hashrate: 204842.62 H/s
  Nonce: 105,700,000 | Hashrate: 204826.73 H/s
  Nonce: 105,800,000 | Hashrate: 204822.48 H/s
  Nonce: 105,900,000 | Hashrate: 204821.86 H/s
  Nonce: 106,000,000 | Hashrate: 204821.87 H/s
  Nonce: 106,100,000 | Hashrate: 204825.38 H/s
